date,iso_week,close,volume,close_point_relative_normalization
2016-09-24,2016-38,602.63,35359500.0,-0.01187138242576291
2016-09-25,2016-39,600.83,33977800.0,0.0
2016-09-26,2016-39,608.04,59153800.0,0.012000066574571644
2016-09-27,2016-39,606.17,49422400.0,0.008887705340944851
2016-09-28,2016-39,604.73,48722600.0,0.006491020754622712
2016-09-29,2016-39,605.69,55658600.0,0.008088810478837694
2016-09-30,2016-39,609.74,56122400.0,0.014829485877868809
2016-10-01,2016-39,613.98,56357000.0,0.021886390493150998
2016-10-02,2016-40,610.89,39249800.0,0.0
2016-10-03,2016-40,612.13,46798300.0,0.0020298253368036256
2016-10-04,2016-40,610.2,49801600.0,-0.0011294995825761323
2016-10-05,2016-40,612.51,68077500.0,0.0026518685851790735
2016-10-06,2016-40,613.02,56812100.0,0.003486716102735432
2016-10-07,2016-40,617.12,64071400.0,0.010198235361521757
2016-10-08,2016-40,619.11,42345900.0,0.013455777635908328
2016-10-09,2016-41,616.75,39243400.0,0.0
2016-10-10,2016-41,618.99,67481100.0,0.0036319416295096385
2016-10-11,2016-41,641.07,103590000.0,0.039432509120389314
2016-10-12,2016-41,636.19,92370200.0,0.031520064856100705
2016-10-13,2016-41,636.79,61620700.0,0.0324929063640047
2016-10-14,2016-41,640.38,58144600.0,0.03831374138629906
2016-10-15,2016-41,638.65,39035400.0,0.035508715038508276
2016-10-16,2016-42,641.63,40298100.0,0.0
2016-10-17,2016-42,639.19,58063600.0,-0.0038028147062948436
2016-10-18,2016-42,637.96,65546700.0,-0.0057198073656156145
2016-10-19,2016-42,630.52,69381700.0,-0.017315275158580556
2016-10-20,2016-42,630.86,56957300.0,-0.01678537474868691
2016-10-21,2016-42,632.83,55951000.0,-0.013715069432538973
2016-10-22,2016-42,657.29,78556500.0,0.024406589467450113
2016-10-23,2016-43,657.07,54474600.0,0.0
2016-10-24,2016-43,653.76,62218200.0,-0.0050375150288402
2016-10-25,2016-43,657.59,90378800.0,0.0007913920891229331
2016-10-26,2016-43,678.3,88877100.0,0.032310103946306956
2016-10-27,2016-43,688.31,96105300.0,0.04754440166192331
2016-10-28,2016-43,689.65,81145500.0,0.049583758199278405
2016-10-29,2016-43,714.48,134761000.0,0.08737273045489813
2016-10-30,2016-44,701.86,100665000.0,0.0
2016-10-31,2016-44,700.97,97064400.0,-0.0012680591570968236
2016-11-01,2016-44,729.79,130527000.0,0.03979426096372496
2016-11-02,2016-44,740.83,84865200.0,0.05552389365400501
2016-11-03,2016-44,688.7,172808000.0,-0.018750178098196124
2016-11-04,2016-44,703.24,99907700.0,0.001966204086285117
2016-11-05,2016-44,703.42,53752300.0,0.002222665488843756
2016-11-06,2016-45,711.52,59902200.0,0.0
2016-11-07,2016-45,703.13,65047100.0,-0.011791657297054225
2016-11-08,2016-45,709.85,79660800.0,-0.0023470879244433807
2016-11-09,2016-45,723.27,132429000.0,0.016513941983359537
2016-11-10,2016-45,715.53,68807800.0,0.005635821902406191
2016-11-11,2016-45,716.41,63119700.0,0.006872610748819508
2016-11-12,2016-45,705.05,64622500.0,-0.009093208904879746
2016-11-13,2016-46,702.03,80318100.0,0.0
2016-11-14,2016-46,705.02,62993000.0,0.004259077247411147
2016-11-15,2016-46,711.62,72038500.0,0.013660384883837029
2016-11-16,2016-46,744.2,141294000.0,0.060068658034557076
2016-11-17,2016-46,740.98,108579000.0,0.05548195946042189
2016-11-18,2016-46,751.59,87363100.0,0.07059527370625185
2016-11-19,2016-46,751.62,110608000.0,0.07063800692278122
2016-11-20,2016-47,731.03,154116000.0,0.0
2016-11-21,2016-47,739.25,60802400.0,0.011244408574203613
2016-11-22,2016-47,751.35,129906000.0,0.027796396864697925
2016-11-23,2016-47,744.59,76543800.0,0.018549170348686195
2016-11-24,2016-47,740.29,85919300.0,0.012667058807436016
2016-11-25,2016-47,741.65,67807600.0,0.014527447573970953
2016-11-26,2016-47,735.38,54962700.0,0.00595050818707854
2016-11-27,2016-48,732.03,52601800.0,0.0
2016-11-28,2016-48,735.81,61888600.0,0.005163722798245951
2016-11-29,2016-48,735.6,68511100.0,0.004876849309454645
2016-11-30,2016-48,745.69,84070800.0,0.018660437413767328
2016-12-01,2016-48,756.77,80461900.0,0.03379642910809677
2016-12-02,2016-48,777.94,127605000.0,0.0627160089067389
2016-12-03,2016-48,771.15,69547300.0,0.05344043276914889
2016-12-04,2016-49,773.87,60557900.0,0.0
2016-12-05,2016-49,758.7,106363000.0,-0.019602775659994465
2016-12-06,2016-49,764.22,116218000.0,-0.012469794668355072
2016-12-07,2016-49,768.13,96426100.0,-0.0074172664659438725
2016-12-08,2016-49,770.81,80111900.0,-0.003954152506234987
2016-12-09,2016-49,772.79,68705300.0,-0.0013955832374946686
2016-12-10,2016-49,774.65,53843100.0,0.001007921227079489
2016-12-11,2016-50,769.73,57313400.0,0.0
2016-12-12,2016-50,780.09,76571000.0,0.01345926493705596
2016-12-13,2016-50,780.56,81645600.0,0.014069868655242734
2016-12-14,2016-50,781.48,75979000.0,0.015265092954672488
2016-12-15,2016-50,778.09,81580100.0,0.010860951242643635
2016-12-16,2016-50,784.91,83608200.0,0.0197212009405896
2016-12-17,2016-50,790.83,78989800.0,0.027412209476050053
2016-12-18,2016-51,790.53,60524400.0,0.0
2016-12-19,2016-51,792.71,74886400.0,0.0027576436061882426
2016-12-20,2016-51,800.88,99629300.0,0.013092482258737936
2016-12-21,2016-51,834.28,155576000.0,0.055342618243456876
2016-12-22,2016-51,864.54,200027000.0,0.09362073545595995
2016-12-23,2016-51,921.98,275564000.0,0.1662808495566266
2016-12-24,2016-51,898.82,137727000.0,0.13698404867620462
2016-12-25,2016-52,896.18,143665000.0,0.0
2016-12-26,2016-52,907.61,123771000.0,0.01275413421410887
2016-12-27,2016-52,933.2,167308000.0,0.04130866566984315
2016-12-28,2016-52,975.92,236630000.0,0.08897766073779811
2016-12-29,2016-52,973.5,199320000.0,0.08627731036175779
2016-12-30,2016-52,961.24,187474000.0,0.07259702291950276
2016-12-31,2016-52,963.74,99135100.0,0.07538664107656956
2017-01-01,2017-01,998.33,147775000.0,0.0
2017-01-02,2017-01,1021.75,222185000.0,0.0234591768252983
2017-01-03,2017-01,1043.84,185168000.0,0.04558612883515467
2017-01-04,2017-01,1154.73,344946000.0,0.1566616249136057
2017-01-05,2017-01,1013.38,510199000.0,0.015075175543157071
2017-01-06,2017-01,902.2,351876000.0,-0.0962908056454278
2017-01-07,2017-01,908.59,279550000.0,-0.08989011649454592
2017-01-08,2017-02,911.2,158715000.0,0.0
2017-01-09,2017-02,902.83,141877000.0,-0.00918568920105356
2017-01-10,2017-02,907.68,115808000.0,-0.0038630377524144777
2017-01-11,2017-02,777.76,310929000.0,-0.14644424934152767
2017-01-12,2017-02,804.83,222326000.0,-0.11673617208077258
2017-01-13,2017-02,823.98,168968000.0,-0.09571992976294996
2017-01-14,2017-02,818.41,93063300.0,-0.10183274802458309
2017-01-15,2017-03,821.8,71013600.0,0.0
2017-01-16,2017-03,831.53,82755200.0,0.011839863713799081
2017-01-17,2017-03,907.94,155095000.0,0.1048186906789974
2017-01-18,2017-03,886.62,225677000.0,0.07887563884156745
2017-01-19,2017-03,899.07,105625000.0,0.0940253102944757
2017-01-20,2017-03,895.03,86728400.0,0.08910927232903387
2017-01-21,2017-03,921.79,111158000.0,0.12167193964468237
2017-01-22,2017-04,924.67,116573000.0,0.0
2017-01-23,2017-04,921.01,73588600.0,-0.003958168860242028
2017-01-24,2017-04,892.69,111349000.0,-0.034585311516540984
2017-01-25,2017-04,901.54,120831000.0,-0.025014329436447547
2017-01-26,2017-04,917.59,131958000.0,-0.007656785664074683
2017-01-27,2017-04,919.75,125594000.0,-0.005320817156390878
2017-01-28,2017-04,921.59,68979600.0,-0.0033309180572528296
2017-01-29,2017-05,919.5,60851700.0,0.0
2017-01-30,2017-05,920.38,78227300.0,0.0009570418705817652
2017-01-31,2017-05,970.4,164582000.0,0.05535617183251773
2017-02-01,2017-05,989.02,150110000.0,0.07560630777596522
2017-02-02,2017-05,1011.8,145821000.0,0.10038064165307237
2017-02-03,2017-05,1029.91,201278000.0,0.12007612833061465
2017-02-04,2017-05,1042.9,155064000.0,0.13420337139749883
2017-02-05,2017-06,1027.34,114208000.0,0.0
2017-02-06,2017-06,1038.15,111762000.0,0.010522319777289013
2017-02-07,2017-06,1061.35,146007000.0,0.03310491171374608
2017-02-08,2017-06,1063.07,201855000.0,0.03477913835731106
2017-02-09,2017-06,994.38,407220000.0,-0.03208285475110473
2017-02-10,2017-06,988.67,190452000.0,-0.03764089785270697
2017-02-11,2017-06,1004.45,102261000.0,-0.022280841785582095
2017-02-12,2017-07,999.18,67530000.0,0.0
2017-02-13,2017-07,990.64,100607000.0,-0.008547008547008517
2017-02-14,2017-07,1004.55,137946000.0,0.005374407013751359
2017-02-15,2017-07,1007.48,89759400.0,0.008306811585500284
2017-02-16,2017-07,1027.44,122277000.0,0.028283192217618547
2017-02-17,2017-07,1046.21,136474000.0,0.04706859624892412
2017-02-18,2017-07,1054.42,99073500.0,0.0552853339738586
2017-02-19,2017-08,1047.87,77423300.0,0.0
2017-02-20,2017-08,1079.98,109478000.0,0.03064311412675247
2017-02-21,2017-08,1115.3,186869000.0,0.06434958534932766
2017-02-22,2017-08,1117.44,136100000.0,0.06639182341320993
2017-02-23,2017-08,1166.72,189454000.0,0.11342055789363203
2017-02-24,2017-08,1173.68,330759000.0,0.12006260318550988
2017-02-25,2017-08,1143.84,139961000.0,0.09158578831343589
2017-02-26,2017-09,1165.2,116486000.0,0.0
2017-02-27,2017-09,1179.97,131570000.0,0.012675935461723187
2017-02-28,2017-09,1179.97,184956000.0,0.012675935461723187
2017-03-01,2017-09,1222.5,229057000.0,0.04917610710607612
2017-03-02,2017-09,1251.01,368275000.0,0.07364400961208362
2017-03-03,2017-09,1274.99,315739000.0,0.09422416752488849
2017-03-04,2017-09,1255.15,183270000.0,0.07719704771713021
2017-03-05,2017-10,1267.12,134127000.0,0.0
2017-03-06,2017-10,1272.83,153657000.0,0.004506281962245229
2017-03-07,2017-10,1223.54,291256000.0,-0.034392954100637585
2017-03-08,2017-10,1150.0,332603000.0,-0.09243007765641764
2017-03-09,2017-10,1188.49,212283000.0,-0.062054106951196286
2017-03-10,2017-10,1116.72,563796000.0,-0.11869436201780403
2017-03-11,2017-10,1175.83,283320000.0,-0.07204526800934397
2017-03-12,2017-11,1221.38,227176000.0,0.0
2017-03-13,2017-11,1231.92,380277000.0,0.008629582930783197
2017-03-14,2017-11,1240.0,245306000.0,0.015245050680377847
2017-03-15,2017-11,1249.61,297805000.0,0.023113199823150632
2017-03-16,2017-11,1187.81,638568000.0,-0.027485303509145576
2017-03-17,2017-11,1100.23,706599000.0,-0.09919107894349022
2017-03-18,2017-11,973.82,621302000.0,-0.2026887618922858
2017-03-19,2017-12,1036.74,406648000.0,0.0
2017-03-20,2017-12,1054.23,286530000.0,0.01687018924706285
2017-03-21,2017-12,1120.54,337391000.0,0.08083029496305727
2017-03-22,2017-12,1049.14,380841000.0,0.011960568705750907
2017-03-23,2017-12,1038.59,248540000.0,0.0017844396859385547
2017-03-24,2017-12,937.52,491038000.0,-0.09570384088585371
2017-03-25,2017-12,972.78,435803000.0,-0.06169338503385613
2017-03-26,2017-13,966.73,303668000.0,0.0
2017-03-27,2017-13,1045.77,372535000.0,0.08176016054120594
